class,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-color,has-ring,ring-type,habitat,season
p,o,k,r,f,a,c,y,n,f,f,d,w
p,o,t,n,f,a,c,o,y,f,f,d,w
p,o,e,n,f,a,c,y,n,f,f,d,w
p,o,k,n,f,a,c,y,y,f,f,d,w
p,o,k,n,f,a,c,o,n,f,f,d,w
p,o,e,y,f,a,c,y,n,f,f,d,w
p,o,e,o,f,a,c,y,n,f,f,d,a
p,o,k,y,f,a,c,y,y,f,f,d,a
p,o,e,o,f,a,c,o,y,f,f,d,w
p,o,k,r,f,a,c,o,n,f,f,d,w
p,o,e,n,f,a,c,y,n,f,f,d,w
p,o,e,r,f,a,c,o,n,f,f,d,a
p,o,e,o,f,a,c,y,n,f,f,d,w
p,o,k,n,f,a,c,y,n,f,f,d,w
p,o,e,r,f,a,c,o,n,f,f,d,w
p,o,k,r,f,a,c,o,y,f,f,d,w
p,o,e,y,f,a,c,y,n,f,f,d,a
p,o,t,n,f,a,c,o,n,f,f,d,w
p,o,t,r,f,a,c,y,n,f,f,d,a
p,o,e,r,f,a,c,o,y,f,f,d,a
p,o,t,y,f,a,c,y,n,f,f,d,a
p,o,e,y,f,a,c,o,n,f,f,d,w
p,o,e,r,f,a,c,y,y,f,f,d,a
p,o,t,o,f,a,c,y,y,f,f,d,a
p,o,k,y,f,a,c,o,n,f,f,d,a
p,o,e,n,f,a,c,y,n,f,f,d,a
p,o,e,o,f,a,c,y,n,f,f,d,a
p,o,k,y,f,a,c,y,n,f,f,d,w
p,o,e,n,f,a,c,o,y,f,f,d,a
p,o,k,y,f,a,c,o,y,f,f,d,w
p,o,t,n,f,a,c,y,y,f,f,d,a
p,o,t,y,f,a,c,o,n,f,f,d,w
p,o,e,y,f,a,c,y,n,f,f,d,a
p,o,t,o,f,a,c,o,y,f,f,d,w
p,o,t,r,f,a,c,y,n,f,f,d,w
p,o,k,y,f,a,c,o,y,f,f,d,w
p,o,t,y,f,a,c,y,n,f,f,d,a
p,o,t,o,f,a,c,o,y,f,f,d,a
p,o,k,y,f,a,c,o,y,f,f,d,w
p,o,t,o,f,a,c,y,y,f,f,d,a
p,o,k,n,f,a,c,y,n,f,f,d,a
p,o,t,o,f,a,c,y,y,f,f,d,w
p,o,t,r,f,a,c,o,y,f,f,d,w
p,o,t,r,f,a,c,y,n,f,f,d,w
p,o,e,n,f,a,c,o,n,f,f,d,a
p,o,k,y,f,a,c,y,y,f,f,d,a
p,o,k,y,f,a,c,o,n,f,f,d,w
p,o,t,r,f,a,c,y,n,f,f,d,w
p,o,k,r,f,a,c,o,y,f,f,d,w
p,o,k,o,f,a,c,o,n,f,f,d,a
p,o,t,r,f,a,c,y,y,f,f,d,w
p,o,k,y,f,a,c,y,n,f,f,d,w
p,o,e,r,f,a,c,o,n,f,f,d,a
p,o,k,n,f,a,c,y,y,f,f,d,w
p,o,k,n,f,a,c,y,y,f,f,d,a
p,o,e,y,f,a,c,y,y,f,f,d,w
p,o,t,r,f,a,c,y,n,f,f,d,a
p,o,e,y,f,a,c,y,n,f,f,d,w
p,o,k,n,f,a,c,y,y,f,f,d,a
p,o,k,n,f,a,c,o,y,f,f,d,w
p,o,e,r,f,a,c,y,n,f,f,d,w
p,o,t,y,f,a,c,o,y,f,f,d,a
p,o,t,n,f,a,c,y,y,f,f,d,a
p,o,t,o,f,a,c,y,y,f,f,d,w
p,o,t,n,f,a,c,y,y,f,f,d,a
p,o,k,y,f,a,c,o,n,f,f,d,a
p,o,t,r,f,a,c,y,y,f,f,d,w
p,o,t,r,f,a,c,o,n,f,f,d,w
p,o,e,r,f,a,c,o,n,f,f,d,w
p,o,t,y,f,a,c,o,y,f,f,d,a
p,o,t,y,f,a,c,o,y,f,f,d,a
p,o,k,o,f,a,c,o,n,f,f,d,a
p,o,k,n,f,a,c,o,y,f,f,d,w
p,o,e,n,f,a,c,y,y,f,f,d,a
p,o,k,n,f,a,c,o,n,f,f,d,a
p,o,e,n,f,a,c,y,n,f,f,d,a
p,o,k,y,f,a,c,y,y,f,f,d,a
p,o,t,y,f,a,c,o,y,f,f,d,w
p,o,t,o,f,a,c,o,y,f,f,d,a
p,o,t,r,f,a,c,o,y,f,f,d,a
p,o,e,r,f,a,c,y,y,f,f,d,a
p,o,e,r,f,a,c,o,n,f,f,d,w
p,o,k,y,f,a,c,o,y,f,f,d,w
p,o,t,y,f,a,c,o,y,f,f,d,w
p,o,t,n,f,a,c,y,n,f,f,d,w
p,o,k,r,f,a,c,o,y,f,f,d,a
p,o,k,r,f,a,c,y,n,f,f,d,a
p,o,t,y,f,a,c,o,n,f,f,d,a
p,o,t,n,f,a,c,y,y,f,f,d,w
p,o,t,r,f,a,c,y,n,f,f,d,w
p,o,k,r,f,a,c,y,y,f,f,d,w
p,o,e,o,f,a,c,o,y,f,f,d,w
p,o,e,r,f,a,c,o,n,f,f,d,w
p,o,t,y,f,a,c,o,y,f,f,d,w
p,o,e,o,f,a,c,y,n,f,f,d,a
p,o,t,y,f,a,c,o,n,f,f,d,a
p,o,k,n,f,a,c,o,y,f,f,d,a
p,o,k,r,f,a,c,y,n,f,f,d,w
p,o,e,o,f,a,c,y,y,f,f,d,w
p,o,e,o,f,a,c,y,y,f,f,d,w
p,o,k,r,f,a,c,y,y,f,f,d,w
p,o,e,r,f,a,c,y,y,f,f,d,w
p,o,t,r,f,a,c,o,n,f,f,d,w
p,o,e,o,f,a,c,o,y,f,f,d,w
p,o,e,y,f,a,c,o,y,f,f,d,w
p,o,t,r,f,a,c,y,y,f,f,d,w
p,o,e,n,f,a,c,y,n,f,f,d,a
p,o,k,o,f,a,c,o,n,f,f,d,w
p,o,k,o,f,a,c,y,y,f,f,d,w
p,o,k,y,f,a,c,y,y,f,f,d,a
p,o,k,r,f,a,c,o,n,f,f,d,a
p,o,k,r,f,a,c,y,y,f,f,d,a
p,o,t,y,f,a,c,y,n,f,f,d,a
p,o,e,y,f,a,c,o,y,f,f,d,a
p,o,t,n,f,a,c,y,n,f,f,d,a
p,o,t,r,f,a,c,y,n,f,f,d,a
p,o,k,r,f,a,c,o,y,f,f,d,a
p,o,k,y,f,a,c,o,y,f,f,d,w
p,o,e,y,f,a,c,y,n,f,f,d,w
p,o,k,o,f,a,c,y,y,f,f,d,a
p,o,t,r,f,a,c,y,n,f,f,d,w
p,o,k,n,f,a,c,o,y,f,f,d,w
p,o,t,y,f,a,c,y,y,f,f,d,a
p,o,t,r,f,a,c,o,y,f,f,d,w
p,o,k,n,f,a,c,o,n,f,f,d,w
p,o,t,y,f,a,c,y,y,f,f,d,w
p,o,t,n,f,a,c,o,y,f,f,d,a
p,o,e,n,f,a,c,y,y,f,f,d,a
p,o,k,n,f,a,c,o,y,f,f,d,w
p,o,e,r,f,a,c,o,n,f,f,d,w
p,o,t,y,f,a,c,y,n,f,f,d,a
p,o,k,n,f,a,c,y,y,f,f,d,w
p,o,e,y,f,a,c,o,n,f,f,d,a
p,o,k,o,f,a,c,y,y,f,f,d,w
p,o,k,o,f,a,c,y,y,f,f,d,w
p,o,e,y,f,a,c,y,n,f,f,d,w
p,o,t,o,f,a,c,o,n,f,f,d,a
p,o,t,n,f,a,c,o,y,f,f,d,a
p,o,k,r,f,a,c,y,y,f,f,d,w
p,o,k,n,f,a,c,y,y,f,f,d,w
p,o,k,o,f,a,c,y,y,f,f,d,a
p,o,k,r,f,a,c,y,n,f,f,d,a
p,o,k,y,f,a,c,o,y,f,f,d,w
p,o,e,o,f,a,c,y,y,f,f,d,w
p,o,k,r,f,a,c,o,n,f,f,d,a
p,o,e,n,f,a,c,o,n,f,f,d,a
p,o,t,r,f,a,c,y,n,f,f,d,a
p,o,e,o,f,a,c,o,n,f,f,d,a
p,o,k,n,f,a,c,y,y,f,f,d,w
p,o,k,r,f,a,c,y,y,f,f,d,a
p,o,t,r,f,a,c,o,y,f,f,d,w
p,o,t,y,f,a,c,o,n,f,f,d,a
p,o,k,o,f,a,c,o,n,f,f,d,a
p,o,e,o,f,a,c,y,y,f,f,d,a
p,o,k,n,f,a,c,o,y,f,f,d,w
p,o,k,r,f,a,c,o,y,f,f,d,w
p,o,k,r,f,a,c,y,y,f,f,d,a
p,o,k,o,f,a,c,o,n,f,f,d,a
p,o,e,n,f,a,c,o,n,f,f,d,a
p,o,e,r,f,a,c,y,n,f,f,d,w
p,o,e,r,f,a,c,o,y,f,f,d,a
p,o,k,n,f,a,c,y,n,f,f,d,w
p,o,t,r,f,a,c,y,y,f,f,d,w
p,o,k,o,f,a,c,o,y,f,f,d,w
p,o,k,y,f,a,c,o,n,f,f,d,w
p,o,t,o,f,a,c,o,y,f,f,d,a
p,o,k,o,f,a,c,y,y,f,f,d,a
p,o,k,r,f,a,c,y,n,f,f,d,a
p,o,t,o,f,a,c,o,n,f,f,d,w
p,o,k,y,f,a,c,y,n,f,f,d,w
p,o,t,y,f,a,c,o,y,f,f,d,a
p,o,k,o,f,a,c,o,y,f,f,d,w
p,o,t,n,f,a,c,y,n,f,f,d,w
p,o,e,r,f,a,c,y,y,f,f,d,w
p,o,t,n,f,a,c,o,n,f,f,d,a
p,o,k,y,f,a,c,o,n,f,f,d,w
p,o,e,n,f,a,c,y,n,f,f,d,w
p,o,k,n,f,a,c,y,y,f,f,d,a
p,o,k,n,f,a,c,y,y,f,f,d,a
p,o,e,o,f,a,c,o,n,f,f,d,a
p,o,k,y,f,a,c,y,y,f,f,d,w
p,o,e,r,f,a,c,o,n,f,f,d,a
p,o,e,o,f,a,c,y,y,f,f,d,w
p,o,k,n,f,a,c,o,y,f,f,d,a
p,o,e,r,f,a,c,y,n,f,f,d,a
p,o,k,n,f,a,c,o,y,f,f,d,a
p,o,t,y,f,a,c,o,y,f,f,d,w
p,o,k,r,f,a,c,o,y,f,f,d,a
p,o,t,n,f,a,c,y,y,f,f,d,a
p,o,e,r,f,a,c,o,y,f,f,d,a
p,o,e,o,f,a,c,y,y,f,f,d,a
p,o,k,n,f,a,c,o,y,f,f,d,a
p,o,k,r,f,a,c,y,y,f,f,d,w
p,o,k,y,f,a,c,o,y,f,f,d,a
p,o,e,o,f,a,c,o,n,f,f,d,a
p,o,t,o,f,a,c,y,n,f,f,d,w
p,o,k,n,f,a,c,y,n,f,f,d,a
p,o,k,r,f,a,c,o,n,f,f,d,w
p,o,e,o,f,a,c,y,y,f,f,d,a
p,o,k,n,f,a,c,y,y,f,f,d,a
p,o,e,n,f,a,c,o,n,f,f,d,w
p,o,k,n,f,a,c,o,n,f,f,d,w
p,o,t,o,f,a,c,y,y,f,f,d,w
p,o,k,y,f,a,c,o,y,f,f,d,w
p,o,e,n,f,a,c,o,n,f,f,d,w
p,o,t,y,f,a,c,o,y,f,f,d,w
p,o,t,n,f,a,c,y,y,f,f,d,a
p,o,t,n,f,a,c,o,n,f,f,d,a
p,o,k,o,f,a,c,y,n,f,f,d,a
p,o,e,n,f,a,c,y,y,f,f,d,w
p,o,k,o,f,a,c,y,n,f,f,d,w
p,o,t,r,f,a,c,o,y,f,f,d,w
p,o,t,o,f,a,c,y,n,f,f,d,w
p,o,k,n,f,a,c,y,n,f,f,d,a
p,o,e,o,f,a,c,o,n,f,f,d,a
p,o,e,r,f,a,c,y,y,f,f,d,w
p,o,k,r,f,a,c,o,y,f,f,d,w
p,o,k,o,f,a,c,o,n,f,f,d,w
p,o,e,o,f,a,c,y,n,f,f,d,w
p,o,k,r,f,a,c,o,n,f,f,d,a
p,o,t,o,f,a,c,o,y,f,f,d,a
p,o,e,o,f,a,c,o,n,f,f,d,w
p,o,k,o,f,a,c,y,n,f,f,d,w
p,o,t,r,f,a,c,o,n,f,f,d,w
p,o,e,y,f,a,c,y,y,f,f,d,a
p,o,k,n,f,a,c,y,n,f,f,d,w
p,o,t,n,f,a,c,o,n,f,f,d,w
p,o,k,n,f,a,c,o,y,f,f,d,a
p,o,e,y,f,a,c,y,n,f,f,d,w
p,o,t,n,f,a,c,o,n,f,f,d,w
p,o,e,o,f,a,c,o,n,f,f,d,w
p,o,k,r,f,a,c,o,n,f,f,d,w
p,o,k,r,f,a,c,y,n,f,f,d,a
p,o,k,y,f,a,c,y,n,f,f,d,a
p,o,e,n,f,a,c,o,n,f,f,d,w
p,o,k,n,f,a,c,o,y,f,f,d,a
p,o,k,n,f,a,c,y,y,f,f,d,a
p,o,t,r,f,a,c,o,n,f,f,d,a
p,o,t,r,f,a,c,y,y,f,f,d,a
p,o,t,y,f,a,c,y,n,f,f,d,w
p,o,t,o,f,a,c,y,y,f,f,d,a
p,o,e,o,f,a,c,o,n,f,f,d,a
p,o,e,o,f,a,c,y,y,f,f,d,w
p,o,e,o,f,a,c,o,y,f,f,d,a
p,o,k,r,f,a,c,o,y,f,f,d,a
p,o,e,r,f,a,c,y,n,f,f,d,w
p,o,e,n,f,a,c,o,n,f,f,d,a
p,o,e,n,f,a,c,y,n,f,f,d,w
p,o,k,r,f,a,c,o,y,f,f,d,w
p,o,k,r,f,a,c,y,n,f,f,d,a
p,o,k,n,f,a,c,o,y,f,f,d,a
p,o,e,y,f,a,c,y,y,f,f,d,w
p,o,t,y,f,a,c,o,n,f,f,d,a
p,o,t,y,f,a,c,o,n,f,f,d,w
p,o,e,o,f,a,c,o,n,f,f,d,a
p,o,t,y,f,a,c,o,y,f,f,d,a
p,o,e,o,f,a,c,y,y,f,f,d,w
p,o,e,r,f,a,c,y,n,f,f,d,a
p,o,e,o,f,a,c,y,y,f,f,d,w
p,o,k,o,f,a,c,o,n,f,f,d,w
p,o,e,n,f,a,c,o,n,f,f,d,w
p,o,t,r,f,a,c,y,y,f,f,d,w
p,o,k,y,f,a,c,y,n,f,f,d,w
p,o,e,o,f,a,c,y,y,f,f,d,w
p,o,k,o,f,a,c,o,n,f,f,d,w
p,o,t,r,f,a,c,o,n,f,f,d,w
p,o,e,r,f,a,c,o,n,f,f,d,a
p,o,k,n,f,a,c,o,y,f,f,d,w
p,o,t,r,f,a,c,o,y,f,f,d,w
p,o,k,y,f,a,c,y,n,f,f,d,a
p,o,k,r,f,a,c,o,n,f,f,d,w
p,o,t,r,f,a,c,y,n,f,f,d,a
p,o,e,y,f,a,c,y,y,f,f,d,a
p,o,t,o,f,a,c,y,n,f,f,d,w
p,o,e,o,f,a,c,y,n,f,f,d,w
p,o,e,r,f,a,c,o,n,f,f,d,a
p,o,t,o,f,a,c,o,n,f,f,d,a
p,o,t,y,f,a,c,o,y,f,f,d,a
p,o,e,y,f,a,c,y,y,f,f,d,a
p,o,k,n,f,a,c,o,y,f,f,d,w
p,o,e,n,f,a,c,y,y,f,f,d,w
p,o,e,o,f,a,c,y,n,f,f,d,w
p,o,t,r,f,a,c,o,y,f,f,d,w
p,o,t,o,f,a,c,o,n,f,f,d,a
p,o,t,o,f,a,c,o,y,f,f,d,w
p,o,t,y,f,a,c,o,y,f,f,d,a
p,o,e,o,f,a,c,y,n,f,f,d,w
p,o,k,n,f,a,c,y,y,f,f,d,w
p,o,k,r,f,a,c,y,y,f,f,d,a
p,o,k,r,f,a,c,y,y,f,f,d,w
p,o,t,o,f,a,c,y,y,f,f,d,a
p,o,k,y,f,a,c,o,y,f,f,d,w
p,o,t,o,f,a,c,y,y,f,f,d,a
p,o,k,r,f,a,c,o,n,f,f,d,a
p,o,k,y,f,a,c,o,y,f,f,d,a
p,o,e,o,f,a,c,y,n,f,f,d,w
p,o,e,r,f,a,c,y,y,f,f,d,a
p,o,k,y,f,a,c,o,y,f,f,d,w
p,o,t,y,f,a,c,o,n,f,f,d,w
p,o,t,o,f,a,c,o,n,f,f,d,w
p,o,e,r,f,a,c,y,y,f,f,d,a
p,o,k,o,f,a,c,o,y,f,f,d,w
p,o,e,r,f,a,c,y,y,f,f,d,w
p,o,e,o,f,a,c,o,y,f,f,d,w
p,o,e,o,f,a,c,y,y,f,f,d,w
p,o,k,o,f,a,c,o,y,f,f,d,w
p,o,t,n,f,a,c,o,n,f,f,d,w
p,o,e,r,f,a,c,y,y,f,f,d,w
p,o,e,n,f,a,c,o,n,f,f,d,a
p,o,e,n,f,a,c,o,y,f,f,d,a
p,o,t,n,f,a,c,o,n,f,f,d,a
p,o,t,r,f,a,c,o,n,f,f,d,a
p,o,k,r,f,a,c,o,n,f,f,d,a
p,o,t,y,f,a,c,o,y,f,f,d,w
p,o,e,o,f,a,c,y,n,f,f,d,a
p,o,e,r,f,a,c,o,y,f,f,d,w
p,o,k,n,f,a,c,o,y,f,f,d,a
p,o,t,o,f,a,c,y,y,f,f,d,w
p,o,t,n,f,a,c,y,n,f,f,d,a
p,o,k,n,f,a,c,o,y,f,f,d,w
p,o,e,o,f,a,c,o,n,f,f,d,w
p,o,k,n,f,a,c,y,n,f,f,d,a
p,o,t,n,f,a,c,y,n,f,f,d,a
p,o,k,n,f,a,c,y,n,f,f,d,a
p,o,t,n,f,a,c,y,n,f,f,d,w
p,o,k,n,f,a,c,y,n,f,f,d,a
p,o,e,o,f,a,c,y,y,f,f,d,w
p,o,k,r,f,a,c,y,y,f,f,d,a
p,o,t,n,f,a,c,o,n,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,t,w,f,a,c,w,f,f,f,d,a
p,o,s,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,a
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
p,o,s,w,f,a,c,w,f,f,f,d,u
p,o,t,n,f,a,c,w,f,f,f,d,u
p,o,s,n,f,a,c,w,f,f,f,d,a
